Code,Title,Industry,Vertical,Canton,Spin-offs,City,Year,Highlights,Gender CEO,OOB,Funded,Comment
CHE-176.554.544,Blocksport AG,ICT,,Zug,,,2020.0,,Male,0.0,0.0,
CHE-248.795.362,frater.swiss,cleantech,,Valais / Wallis,,Klingnau,2016.0,,Male,0.0,0.0,
CHE-276.079.851,Rejuveron Life Sciences AG,biotech,,Zürich,,,2019.0,,Male,0.0,1.0,
CHE-114.924.129,zkipster.com Becker & Dessauges,ICT,,Zürich,,,2009.0,,Male,1.0,0.0,
CHE-345.444.895,zkipster AG,ICT,,ZH,,,2012.0,,Male,0.0,1.0,
CHE-310.805.260,Wise Duck Sàrl,medtech,,VD,,,2021.0,,Male,0.0,0.0,
CHE-105.661.474,Verbandspool AG (Shariando),,,Appenzell Ausserrhoden,,,2010.0,,,1.0,0.0,
CHE-399.048.939,Suur GmbH,consumer products,,ZH,,,2019.0,,Male,0.0,0.0,
CHE-162.144.157,SHARE-Telematics SA,,,GE,,,2013.0,,Male,0.0,0.0,
CHE-429.500.432,Rebels Technologies GmbH,ICT,,Zug,,,2017.0,,Female,0.0,0.0,
CHE-109.471.292,exploris AG,healthcare IT,,Zürich,,Madetswil,2002.0,,Male,0.0,0.0,Also belongs to Exploris.
CHE-147.544.093,ProfiCircle AG,,,Neuchâtel,,Neuchâtel,2012.0,,Male,0.0,0.0,
CHE-132.817.572,Polarmond Outdoor GmbH,consumer products,,ZH,,,2017.0,,Male,1.0,0.0,
CHE-315.541.140,Pickwings,ICT,,Zug,,,2012.0,,Male,0.0,0.0,
CHE-158.528.684,LIMMOBI AG,ICT,,St. Gallen,,Wil (SG),2016.0,,Male,0.0,0.0,
,Ageospatial SARL (company in stealth),ICT,,Vaud,,Chailly-Montreux,,,,0.0,0.0,
CHE-221.728.232,Caveo AG,ICT (fintech),,Zürich,,Zürich,2019.0,,Male,0.0,0.0,
CHE-341.609.217,PAIRfect,,,Basel-Landschaft,,,2012.0,,Male,0.0,0.0,
,BookBedder,,,Vaud,,,2014.0,,,1.0,0.0,
CHE-314.284.791,Octree,ICT,,GE,,,2016.0,,Male,0.0,0.0,
CHE-111.716.451,MyoPowers Medical Technologies SA,medtech,,Vaud,,Lausanne,2005.0,,Male,0.0,1.0,
CHE-239.131.708,Lemonads,ICT (fintech),,GE,,,2011.0,,Male,0.0,0.0,
CHE-381.570.107,Konsento AG,ICT,,ZH,,Zürich,2019.0,,Male,0.0,0.0,
CHE-267.650.592,Spitch AG,ICT,,Zürich,,,2014.0,,Male,0.0,0.0,
CHE-112.158.921,cohaga AG,ICT,,St. Gallen,,St. Gallen,2004.0,,Male,0.0,0.0,
CHE-409.286.419,IMITec GmbH,ICT,,Zürich,,Meilen,2018.0,,Male,0.0,0.0,
CHE-461.243.982,Smallpdf GmbH,ICT,,Zürich,,,2013.0,,Male,0.0,0.0,
CHE-146.260.115,BC Platforms AG,ICT,,Zürich,,,2015.0,,Male,0.0,0.0,
CHE-428.836.467,Datapred SA,ICT,,Vaud,,,2017.0,,Male,0.0,1.0,
CHE-386.339.416,Alterland SA,ICT,,Ticino,,,2022.0,,Female,0.0,0.0,
CHE-289.388.563,Texup Sàrl,cleantech,,Valais / Wallis,,,2024.0,,Male,0.0,0.0,
CHE-165.191.779,Batterylog GmbH,cleantech,,Bern,,,2022.0,,Male,0.0,0.0,
CHE-447.311.886,KonMed GmbH,medtech,,ZH,,,2011.0,,Male,0.0,0.0,
CHE-421.131.443,KAO Solutions GmbH,micro / nano,,Bern,,Lengnau,2022.0,,Male,0.0,0.0,
CHE-425.574.348,MOMM Diagnostics GmbH,,,Basel-Stadt,,,2018.0,Innosuisse Certificate,Male,0.0,0.0,
CHE-275.727.618,GObugfree,ICT,,ZH,,Zürich,2021.0,,Female,0.0,0.0,
CHE-216.912.534,Indivi (HEALIOS AG),healthcare IT,,BS,,Basel,2012.0,,Male,0.0,1.0,
CHE-471.818.200,honestmonday AG,ICT,,BE,,Ittigen,2021.0,,Female,0.0,0.0,
CHE-491.304.329,Librio AG,consumer products,,ZH,,Zürich,2017.0,,Male,0.0,1.0,
CHE-484.098.722,b-char AG,cleantech,,Zürich,,Bachenbülach,2023.0,,Male,0.0,0.0,
CHE-195.114.737,Neurosterix SA,biotech,,GE,,Genève,2024.0,,Male,0.0,0.0,
CHE-307.561.092,Liberty MedTech Sagl,medtech,,Ticino,,Lamone,2020.0,,Male,0.0,0.0,
CHE-224.470.053,Studyflash GmbH,ICT,,Bern,,Muri bei Bern,2023.0,,Male,0.0,0.0,
CHE-390.116.374,ProSeed AG,Impact,,Zug,,,2014.0,,Male,0.0,0.0,
CHE-469.482.964,Hive Computing Services SA,ICT,,Genève,,Genève,2022.0,,Male,0.0,0.0,
CHE-230.607.455,Hivenet Gmbh,,,Bern,,Herzogenbuchsee,2016.0,,Male,0.0,0.0,
CHE-266.026.385,Well Science AG,biotech,,Schwyz,,Freienbach,2022.0,,Male,0.0,0.0,
CHE-348.753.660,inSEIT AG,biotech,,Bern,,,2022.0,Winner Venture Kick,Male,0.0,0.0,
CHE-448.817.007,Allegria Therapeutics AG,biotech,,Basel-Stadt,,,2024.0,,Female,0.0,0.0,
CHE-414.015.961,Adoram Therapeutics SA,biotech,,Genève,,,2022.0,,Male,0.0,0.0,
CHE-484.983.972,mimiX Biotherapeutics Ltd.,medtech,,NE,,La Tène,2019.0,,Male,0.0,1.0,
CHE-420.235.324,OncoSwab Sàrl,biotech,,Jura,,,2023.0,,Male,0.0,0.0,
CHE-275.053.292,Pada Switzerland GmbH (Heimat),consumer products,,St. Gallen,,Steinach,2024.0,,Male,0.0,0.0,
CHE-313.767.555,mymyio GmbH,cleantech,,Bern,,Lyss,2024.0,,Male,0.0,0.0,
CHE-291.403.999,TissueLabs SA,biotech,,Ticino,,Manno,2021.0,,Male,0.0,0.0,
CHE-382.320.116,TORQUR AG,biotech,,Basel-Stadt,,Basel,2021.0,,Male,0.0,0.0,
CHE-368.596.725- S'ouvre dans un nouvel onglet.,iGère SA,ICT,,Genève,,Genève,2018.0,,Female,0.0,0.0,
CHE-469.335.062,Alpian,ICT (fintech),,GE,,,2019.0,"Top 100 Swiss Startup Award 2022, Top 100 Swiss Startup Award 2023",Male,0.0,1.0,
CHE-493.341.910,Jaeger Fishing AG,consumer products,,Zürich,,Zürich,2019.0,,Male,0.0,0.0,
CHE-160.371.191,RRREVOLVE AG,consumer products,,Zürich,,Zürich,2021.0,,Male,0.0,0.0,
CHE-280.400.459,Herby Vision AG,ICT,,Graubünden,,Tumegl/Tomils,2023.0,,Male,0.0,0.0,
CHE-142.240.504,Yumame Foods AG,consumer products,,ZH,,Küsnacht (ZH),2021.0,Winner Venture Kick,Female,0.0,1.0,
CHE-268.204.597,Xilva AG,cleantech,,ZH,,Zürich,2021.0,,Male,0.0,1.0,
CHE-234.705.418,storabble Group AG,ICT,,St. Gallen,,St. Gallen,2023.0,,Male,0.0,1.0,
CHE-456.445.646,Switzerlend AG (LEND),ICT (fintech),,ZH,,Zurich,2015.0,,Male,0.0,1.0,
CHE-203.184.860,Sparta Commodities SA,ICT (fintech),,GE,,Genève,2019.0,,Male,0.0,1.0,
CHE-409.048.498,zevvy,cleantech,,LU,,Horw,2017.0,,Male,0.0,1.0,
CHE-145.547.554,Tyre Recycling Solutions SA,cleantech,,VD,,,2013.0,,Male,0.0,1.0,
CHE-496.562.005,Viatu AG,ICT,,ZG,,,2020.0,,Male,0.0,1.0,
CHE-346.744.621,SmartPurse Switzerland GmbH,ICT (fintech),,ZH,,Zürich,2022.0,,Female,0.0,1.0,
CHE-456.140.075,TONI Digital Insurance Solutions AG,ICT (fintech),,Zürich,,Zürich,2017.0,,Male,0.0,1.0,
CHE-390.112.525,Tangem AG,ICT (fintech),,ZG,,Zug,2017.0,,Male,0.0,1.0,
CHE-209.150.204,Swiss Ocean Tech AG,consumer products,,Aargau,,,2013.0,Winner Venture Kick,Male,0.0,1.0,
CHE-375.651.476,wefox Holding AG,ICT (fintech),,ZH,,,2014.0,Top 100 Swiss Startup Award 2019,Male,0.0,1.0,
CHE-337.375.281,Taurus SA,ICT (fintech),,GE,,,2018.0,"Top 100 Swiss Startup Award 2020, Top 100 Swiss Startup Award 2021",Male,0.0,1.0,
CHE-403.262.366,VYN Switzerland AG,consumer products,,Basel-Stadt,,Basel,2020.0,,Female,0.0,1.0,
CHE-480.277.154,SoFlow AG (e-Xperience GmbH),consumer products,,SG,,Flawil,2015.0,,Male,0.0,1.0,
CHE-285.637.394,Technologies of Understanding AG,ICT,,ZG,,Rotkreuz,2021.0,,Male,0.0,1.0,
CHE-305.173.810,smartflyer AG,micro / nano,,SO,,,2016.0,,Male,0.0,1.0,
CHE-327.133.256,Swise AG,ICT (fintech),,ZH,,,2022.0,,Male,0.0,1.0,
CHE-499.107.784,Xana Stim Sarl,healthcare IT,,Jura,,Courroux,2021.0,,Male,0.0,1.0,
CHE-283.584.835,Yoordi AG,ICT (fintech),,ZH,,,2021.0,,Male,0.0,1.0,
CHE-330.075.056,Siabit AG,cleantech,,Aargau,,Gebenstorf,2018.0,,Male,0.0,1.0,
CHE-349.676.186,viso.ai AG,ICT,,Schaffhausen,,,2017.0,,Male,0.0,1.0,
CHE-464.897.387,Stream Ocean AG,cleantech,,Zürich,,Zürich,2022.0,,Male,0.0,1.0,
CHE-271.699.590,Selma Finance AG,ICT (fintech),,ZH,,,2016.0,,Male,0.0,1.0,
CHE-354.687.178,UMushroom AG,ICT (fintech),,ZH,,Zurich,2020.0,,Female,0.0,1.0,
CHE-112.975.251,Selfrag AG,cleantech,,BE,,,2008.0,,Male,0.0,1.0,
CHE-259.011.326,ZenOwn AG,ICT (fintech),,ZG,,Zug,2019.0,,Male,0.0,1.0,
CHE-473.051.372,Yeekatee AG,ICT (fintech),,ZH,,,2021.0,,Male,0.0,1.0,
CHE-198.086.882,SBorg SA (SwissBorg),ICT (fintech),,VD,,,2017.0,,Male,0.0,1.0,
CHE-158.738.307,wearonize AG,ICT (fintech),,LU,,Luzern,2019.0,,Male,0.0,1.0,
CHE-177.666.312,Yonder AG,ICT,,ZH,,,2015.0,,Male,0.0,1.0,
CHE-384.716.264,Xterio AG,ICT,,Zug,,Zug,2023.0,,Male,0.0,1.0,
CHE-332.701.640,Simulands AG,medtech,,Zürich,,Zürich,2019.0,,Male,0.0,1.0,
CHE-359.215.183,Vivent SA,healthcare IT,,VD,,Gland,2012.0,Innosuisse Certificate,Female,0.0,1.0,
CHE-222.930.167,Typewise AG,ICT,,Zürich,,Schlieren,2020.0,,Male,0.0,1.0,
CHE-148.563.650,Tradeplus24 AG,ICT (fintech),,ZH,,Zürich,2016.0,,Male,0.0,1.0,
CHE-356.372.981,Mitipi AG,consumer products,,Fribourg / Freiburg,,Fribourg,2018.0,,Male,0.0,1.0,
CHE-227.362.690,QRCrypto SA (itk.swiss group),ICT (fintech),,VD,,Ecublens,2019.0,,Male,0.0,1.0,
CHE-402.298.350,MetaOne AG (Arcton Switzerland AG),ICT (fintech),,Zürich,,Zürich,2022.0,,Male,0.0,1.0,
CHE-309.835.461,Mosanna Therapeutics AG,biotech,,BS,,Basel,2022.0,,Male,0.0,1.0,
CHE-464.433.272,Power-Blox AG,cleantech,,Aargau,,,2015.0,,Male,0.0,1.0,
CHE-346.264.137,rready AG,ICT,,ZH,,,2021.0,"Top 100 Swiss Startup Award 2022, Top 100 Swiss Startup Award 2023",Male,0.0,1.0,
CHE-196.155.012,Planetary SA,cleantech,,GE,,Cologny,2021.0,,Male,0.0,1.0,
CHE-433.864.506,PriceHubble AG,ICT,,ZH,,,2016.0,"Top 100 Swiss Startup Award 2018, Top 100 Swiss Startup Award 2019, Top 100 Swiss Startup Award 2020, Top 100 Swiss Startup Award 2021",Male,0.0,1.0,
CHE-331.234.400,Onena Medicines AG,biotech,,Basel-Landschaft,,Allschwil,2022.0,,Male,0.0,1.0,
CHE-189.742.405,PÜRPOSE Group SA,ICT (fintech),,GE,,Geneva,2022.0,,Male,0.0,1.0,
CHE-221.695.549,Plantformance AG,ICT,,AG,,Ennetbaden,2017.0,,Male,0.0,1.0,
CHE-466.736.967,pernoire AG,consumer products,,BS,,Basel,2020.0,,Male,0.0,1.0,
CHE-204.298.880,Rocketvax AG,biotech,,Basel-Stadt,,Basel,2019.0,,Male,0.0,1.0,
CHE-400.690.961,Popety SA,ICT (fintech),,GE,,Plan-les-Ouates,2019.0,,Male,0.0,1.0,
CHE-133.190.184,Mobileup (Mobilepower AG),consumer products,,BE,,Bern,2020.0,,Male,0.0,1.0,
CHE-217.252.137,Novostia SA,medtech,,Vaud,,Epalinges,2017.0,,Male,0.0,1.0,
CHE-418.405.953,MyCamper AG,ICT,,BS,,,2015.0,"Top 100 Swiss Startup Award 2019, Top 100 Swiss Startup Award 2020",Male,0.0,1.0,
CHE-492.345.615,NIKIN AG,ICT,,AG,,,2017.0,,Male,0.0,1.0,
CHE-427.024.248,nexoya AG,ICT,,ZH,,Zürich,2018.0,Top 100 Swiss Startup Award 2023,Male,0.0,1.0,
CHE-422.453.033,Nanocorp AG,ICT,,Zürich,,,2017.0,,Female,0.0,1.0,
CHE-463.077.602,Rivero AG,ICT (fintech),,SH,,,2018.0,,Male,0.0,1.0,
CHE-246.183.768,Moflix AG,ICT,,Schwyz,,Wollerau,2019.0,,Male,0.0,1.0,
CHE-240.041.905,mybacs AG,consumer products,,ZG,,,2018.0,,Male,0.0,1.0,
CHE-364.148.026,Qnami AG,ICT,,BS,,,2017.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2019, Top 100 Swiss Startup Award 2022",Male,0.0,1.0,
CHE-157.899.089,RIBE Moto AG (Ride Better),ICT,,Zürich,,Pfaffhausen,2020.0,,Male,0.0,1.0,
CHE-386.474.681,Planny SA,ICT,,GE,,Genève,2021.0,,Male,0.0,1.0,
CHE-187.255.904,Nera Technologies AG,micro / nano,,St. Gallen,,Wil,2021.0,,Male,0.0,1.0,
CHE-364.523.851,Rulematch AG,ICT (fintech),,Zürich,,Zürich,2021.0,,Male,0.0,1.0,
CHE-175.771.292,ModulFix GmbH,consumer products,,Thurgau,,Kreuzlingen,2022.0,,Male,0.0,1.0,
CHE-115.094.878,Plan-B Net Zero AG,cleantech,,Zug,,Zug,2009.0,,Male,0.0,1.0,
CHE-203.652.789,Moya Kala AG,consumer products,,Obwalden,,Sarnen,2014.0,,Female,0.0,1.0,
CHE-269.493.518,Natron Tech AG,ICT,,Bern,,Bern,2022.0,,Male,0.0,1.0,
CHE-142.458.807,Nomiks Sàrl,ICT (fintech),,GE,,,2022.0,,Male,0.0,1.0,
CHE-291.471.162,Ryodan Systems AG,ICT (fintech),,LU,,,2021.0,,Female,0.0,1.0,
CHE-348.896.182,parknsleep AG,ICT,,Luzern,,Luzern,2021.0,,Male,0.0,1.0,
CHE-484.257.423,Mikks AG,consumer products,,Zürich,,Zürich,2017.0,,Male,0.0,1.0,
CHE-402.686.433,Rflect AG,ICT,,ZH,,Zurich,2022.0,Winner Venture Kick,Female,0.0,1.0,
CHE-329.584.718,Multiwave Technologies AG,medtech,,GE,,,2015.0,,Male,0.0,1.0,
CHE-197.412.312,Opterion Health AG,medtech,,BL,,Muttenz,2012.0,,Male,0.0,1.0,
CHE-483.447.300,Payrexx AG,ICT (fintech),,BE,,,2014.0,,Male,0.0,1.0,
CHE-137.084.581,Nutrix AG,biotech,,Basel-Stadt,,Basel,2020.0,Winner Venture Kick,Female,0.0,1.0,
CHE-298.446.142,Procsea SA (Klarys),ICT,,Vaud,,Lausanne,2016.0,Top 100 Swiss Startup Award 2020,Male,0.0,1.0,
CHE-462.865.471,Mysthera Therapeutics AG,biotech,,Basel-Stadt,,Basel,2023.0,,Male,0.0,1.0,
CHE-260.320.018,Kashet Group AG,ICT (fintech),,ZG,,Zug,2018.0,,Male,0.0,1.0,
CHE-257.401.018,Lumvin AG,cleantech,,AG,,Baden,2020.0,,Male,0.0,1.0,
CHE-370.390.794,Memox Innovations AG,ICT,,ZH,,,2014.0,,Male,0.0,1.0,
CHE-471.751.429,Loonawell GmbH,consumer products,,Zürich,,Zurich,2020.0,,Female,0.0,1.0,
CHE-295.377.562,Freename AG,ICT,,Schwyz,,Wollerau,2021.0,,Male,0.0,1.0,
CHE-424.010.072,GeoCTRL AG,ICT,,ZH,,Zurich,2019.0,,Male,0.0,1.0,
CHE-480.302.757,Food for Health Sàrl,consumer products,,GE,,Geneva,2019.0,,Male,0.0,1.0,
CHE-347.073.350,Hazu Technologies GmbH,ICT,,VS,,,2017.0,,Male,0.0,1.0,
CHE-215.699.438,Helio AG,ICT,,Zürich,,,2019.0,Innosuisse Certificate,Male,0.0,1.0,
CHE-115.284.114,Meta Studio Land AG,ICT,,ZG,,Zug,2009.0,,Male,0.0,1.0,
CHE-418.493.130,Invenda Group AG,micro / nano,,Obwalden,,,2017.0,,Male,0.0,1.0,
CHE-257.238.741,KOMP-ACT SA,micro / nano,,VD,,Renens,2018.0,Winner Venture Kick,Male,0.0,1.0,
CHE-266.878.224,Fly-Box SA,cleantech,,Genève,,Genève,2023.0,,Male,0.0,1.0,
CHE-337.361.215,FURINKAZAN SA (Opticale),ICT,,VD,,Lausanne,2016.0,,Male,0.0,1.0,
CHE-316.723.620,Hive-Zox International SA,ICT,,VD,,Nyon,2019.0,,Male,0.0,1.0,
CHE-294.128.045,LIBREC AG,cleantech,,SO,,Oensingen,2022.0,"Top 100 Swiss Startup Award 2023, Winner Venture Kick",Male,0.0,1.0,
CHE-415.300.453,Lakeside Valley AG,consumer products,,LU,,Luzern,2023.0,,Male,0.0,1.0,
CHE-275.500.598,Gossik AG,healthcare IT,,SG,,Wittenbach,2021.0,Top 100 Swiss Startup Award 2023,Male,0.0,1.0,
CHE-343.015.218,ipex AG,ICT,,ZH,,Wallisellen,2021.0,,Male,0.0,1.0,
CHE-263.807.653,Innovation 6 AG (TOM Medications),healthcare IT,,Zürich,,Wermatswil,2018.0,,Male,0.0,1.0,
CHE-423.538.169,H55 AG,cleantech,,VS,,Sion,2017.0,"Top 100 Swiss Startup Award 2018, Top 100 Swiss Startup Award 2019",Male,0.0,1.0,
CHE-260.215.775,Highr SA,ICT,,Vaud,,Lutry,2023.0,,Male,0.0,1.0,
CHE-447.310.987,GERTSCH INNOVATION AG,consumer products,,Bern,,Steffisburg,2023.0,,Male,0.0,1.0,
CHE-371.842.385,Impaakt SA,ICT (fintech),,GE,,,2018.0,Top 100 Swiss Startup Award 2022,Male,0.0,1.0,
CHE-219.618.077,Lambda Health System SA,medtech,,VD,,,2015.0,Winner Venture Kick,Male,0.0,1.0,
CHE-329.681.043,Health Yourself AG,healthcare IT,,Zürich,,Zürich,2020.0,,Female,0.0,1.0,
CHE-204.832.302,Lazybrain SA,ICT,,Genève,,Genève,2023.0,,,0.0,1.0,
CHE-417.358.268,GenTwo AG,ICT (fintech),,ZG,,Zürich,2018.0,,Male,0.0,1.0,
CHE-430.224.799,LOXO AG,cleantech,,Bern,,Bern,2021.0,,Male,0.0,1.0,
CHE-131.037.382,Get More Brain AG,ICT,,ZH,,,2021.0,,Male,0.0,1.0,
CHE-279.952.284,Gaia Turbine SA,cleantech,,TI,,Lugano,2020.0,,Male,0.0,1.0,
CHE-491.842.437,Galventa AG,consumer products,,St. Gallen,,,2018.0,Winner Venture Kick,Male,0.0,1.0,
CHE-445.578.510,KEMIEX AG,ICT,,ZH,,,2017.0,,Male,0.0,1.0,
CHE-330.542.709,ID Watch SA,consumer products,,Genève,,Onex,2020.0,,Male,0.0,1.0,
CHE-259.389.552,Instimatch Global AG,ICT (fintech),,ZG,,,2017.0,Top 100 Swiss Startup Award 2020,Male,0.0,1.0,
CHE-300.132.471,Giotto.ai SA,medtech,,Vaud,,Lausanne,2017.0,,Male,0.0,1.0,
CHE-266.998.029,CNS Therapy AG,medtech,,Jura,,Courroux,2014.0,,Male,0.0,1.0,
CHE-240.607.965,Evorest AG,ICT (fintech),,ZH,,Zürich,2023.0,,Male,0.0,1.0,
CHE-448.669.528,Centi AG,ICT (fintech),,ZH,,,2020.0,,Male,0.0,1.0,
CHE-449.310.225,Calopad AG,healthcare IT,,LU,,Sempach Station,2016.0,,Male,0.0,1.0,
CHE-267.270.479,enshift AG (res0s alpha AG),cleantech,,Zug,,Cham,2022.0,,Male,0.0,1.0,
CHE-155.178.748,Copresence AG,ICT,,ZH,,Zurich,2021.0,,Male,0.0,1.0,
CHE-200.658.809,EATbyalex AG,consumer products,,Zürich,,Zürich,2018.0,,Female,0.0,1.0,
CHE-234.542.346,Callirius AG,cleantech,,SZ,,Pfäffikon,2022.0,,Male,0.0,1.0,
CHE-486.297.149,CreditGate24 AG,ICT (fintech),,ZH,,,2014.0,Top 100 Swiss Startup Award 2017,Male,0.0,1.0,
CHE-358.783.088,Earkick GmbH,healthcare IT,,Zürich,,Wädenswil,2021.0,,Male,0.0,1.0,
CHE-285.704.547,Coachbetter AG,ICT,,ZH,,Wallisellen,2018.0,,Male,0.0,1.0,
CHE-260.889.933,CEBS AG (kooky),consumer products,,ZH,,Zürich,2021.0,,Male,0.0,1.0,
CHE-429.589.107,Capture Media AG,ICT,,Zürich,,Zürich,2016.0,,Male,0.0,1.0,
CHE-168.339.268,Carity AG,healthcare IT,,SG,,Zuzwil (SG),2021.0,,Male,0.0,1.0,
CHE-152.233.523,Chronext AG,ICT,,ZG,,,2013.0,,Male,0.0,1.0,
CHE-198.383.541,Cleveron AG,cleantech,,BE,,,2017.0,,Male,0.0,1.0,
CHE-311.148.909,Fairpicture AG,ICT,,BE,,,2021.0,,Male,0.0,1.0,
CHE-416.513.307,Eleven Dynamics AG,ICT,,SO,,Solothurn,2020.0,,Male,0.0,1.0,
CHE-114.996.838,DomoHealth SA,healthcare IT,,Vaud,,,2009.0,"Innosuisse Certificate, Top 100 Swiss Startup Award 2016",Male,0.0,1.0,
CHE-331.507.963,cellvie AG,biotech,,TG,,Zürich,2020.0,Winner WA de Vigier Foundation Startup Award,Male,0.0,1.0,
CHE-173.847.412,dizmo inc.,ICT,,ZH,,,2013.0,,Male,0.0,1.0,
CHE-220.969.862,DoryHealth AG,healthcare IT,,ZH,,Zürich,2020.0,,Male,0.0,1.0,
CHE-132.944.650,Clever Forever Education AG,ICT,,St. Gallen,,St. Gallen,2021.0,,Female,0.0,1.0,
CHE-390.033.475,derma2go AG,healthcare IT,,ZH,,,2018.0,,Male,0.0,1.0,
CHE-205.408.237,EBAMed SA,medtech,,GE,,,2018.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2019, Top 100 Swiss Startup Award 2022, Top 100 Swiss Startup Award 2023",Male,0.0,1.0,
CHE-247.158.106,Cynos AG,ICT (fintech),,ZH,,,2019.0,,Male,0.0,1.0,
CHE-226.940.207,Eturnity AG,cleantech,,GR,,Chur,2012.0,"Innosuisse Certificate, Winner Venture Kick",Male,0.0,1.0,
CHE-274.879.125,Delega Treasury AG,ICT (fintech),,Zug,,,2019.0,,Male,0.0,1.0,
CHE-384.411.882,FinFinder.ch AG,ICT (fintech),,ZH,,Wädenswil,2021.0,,Male,0.0,1.0,
CHE-347.345.413,Board Owl AG,ICT,,ZH,,,2023.0,,Male,0.0,1.0,
CHE-366.001.517,Driving Education Group AG,consumer products,,Bern,,Bern,2020.0,,Male,0.0,1.0,
CHE-137.511.436,Cerchia AG,ICT (fintech),,ZG,,Zug,2020.0,,Male,0.0,1.0,
CHE-264.842.095,Everon AG,ICT (fintech),,Zürich,,Zürich,2019.0,,Male,0.0,1.0,
CHE-401.260.592,Finelli Studios AG,consumer products,,Luzern,,Luzern,2023.0,,Male,0.0,1.0,
CHE-134.057.984,DeSci Labs AG,ICT,,Schwyz,,Wollerau,2021.0,,Male,0.0,1.0,
CHE-462.124.908,EPoS Technologies SA,micro / nano,,FR,,Villaz-St-Pierre,2022.0,,Male,0.0,1.0,
CHE-334.071.614,Enterprise Bot AG,ICT,,ZG,,,2017.0,,Male,0.0,1.0,
CHE-438.773.288,Cobea AG (ALPINE WHITE),medtech,,ZH,,Dänikon,2014.0,,Male,0.0,1.0,
CHE-159.449.685,C Wire AG,ICT,,Zürich,,Zürich,2020.0,,Male,0.0,1.0,
CHE-312.285.408,bNovate Technologies SA,biotech,,VD,,,2015.0,,Male,0.0,1.0,
CHE-390.476.909,Care Preventive AG,consumer products,,ZH,,Winterthur,2022.0,,Male,0.0,1.0,
CHE-112.269.012,CODE41 SA,consumer products,,VD,,Lausanne,2005.0,,Male,0.0,1.0,
CHE-269.624.022,Farmy AG,consumer products,,Zürich,,Zürich,2014.0,"Top 100 Swiss Startup Award 2015, Top 100 Swiss Startup Award 2016, Top 100 Swiss Startup Award 2017, Top 100 Swiss Startup Award 2018, Top 100 Swiss Startup Award 2019",Male,0.0,1.0,
CHE-357.036.847,BloGa Tech AG,ICT,,SH,,Stetten (SH),2021.0,,Male,0.0,1.0,
CHE-362.641.008,Covalo AG,ICT,,Zürich,,Zurich,2021.0,,Male,0.0,1.0,
CHE-253.056.342,Decommerce AG,ICT,,ZG,,Zug,2022.0,,Male,0.0,1.0,
CHE-198.714.230,Click Analytic Sàrl,ICT,,Genève,,Genève,2020.0,,Male,0.0,1.0,
CHE-218.537.938,Berlin Heals Holding AG,medtech,,ZG,,Zug,2014.0,,Male,0.0,1.0,
CHE-452.748.496,betterview AG,consumer products,,ZH,,Winterthur,2021.0,,Male,0.0,1.0,
CHE-461.574.278,Alpha Mobility Sàrl (Tera Technologies),cleantech,,Vaud,,Duillier,2020.0,,Male,0.0,1.0,"Founder Yoann Lötscher, founded Enuu before (Konkurs 2022)"
CHE-301.157.491,Aphaia Pharma AG,biotech,,Zug,,Zug,2018.0,,Male,0.0,1.0,
CHE-161.964.560,Bcomp AG,cleantech,,FR,,,2011.0,"Top 100 Swiss Startup Award 2013, Innosuisse Certificate, Winner Venture Kick, Top 100 Swiss Startup Award 2012, Top 100 Swiss Startup Award 2011, Top 100 Swiss Startup Award 2014, Top 100 Swiss Startup Award 2015, Top 100 Swiss Startup Award 2016",Male,0.0,1.0,
CHE-302.887.557,Adaire Technology Services AG,ICT,,ZH,,Winterthur,2022.0,,Male,0.0,1.0,
CHE-205.164.673,Billte AG,ICT (fintech),,ZH,,,2018.0,,Male,0.0,1.0,
CHE-348.658.079,biGENIUS AG,ICT,,Basel-Landschaft,,Pratteln,2021.0,,Male,0.0,1.0,
CHE-343.497.076,3D2Cut SA,ICT,,Valais / Wallis,,Sierre,2019.0,,Male,0.0,1.0,
CHE-210.677.694,Biolytica AG,healthcare IT,,ZG,,Zug,2021.0,,Male,0.0,1.0,
CHE-448.467.864,Acodis AG,ICT,,ZH,,,2016.0,,Male,0.0,1.0,
CHE-310.362.647,AMT Games AG,ICT,,UR,,,2021.0,,Male,0.0,1.0,
CHE-449.627.538,Axom Solutions Sàrl,ICT,,VD,,Basel,2019.0,,Male,0.0,1.0,
CHE-377.580.829,Atlas Agro Holding AG,cleantech,,Zug,,Zug,2020.0,,Male,0.0,1.0,
CHE-341.800.867,Avea Life AG,consumer products,,ZG,,Zug,2021.0,,Male,0.0,1.0,
CHE-203.248.419,Agree AG,ICT,,ZH,,Zürich,2022.0,,Male,0.0,1.0,
CHE-189.175.802,Avidii AG,ICT,,LU,,,2021.0,,Male,0.0,1.0,
CHE-279.998.139,Altkimya SA,ICT,,VD,,Lausanne,2019.0,,Male,0.0,1.0,
CHE-194.393.865,4D Lifetec AG,medtech,,ZG,,,2014.0,,Male,0.0,1.0,
CHE-115.480.885,Agile Wind Power AG,cleantech,,ZH,,,2010.0,Top 100 Swiss Startup Award 2012,Male,0.0,1.0,
CHE-268.532.794,AgroScience Capital AG,cleantech,,ZG,,,2016.0,,Male,0.0,1.0,
